13	551544727	26	1427814561
28	37808162	8	1435768365
5	654350151	99	1427863385
9	37808162	58	1446009078
38	551544727	93	1443489631
38	00252732	70	1447425859
27	49825131	5	1443810085
19	49825131	49	1429399212
21	551544727	51	1455896954
4	688750102	85	1437706664
37	05970148	95	1428166241
14	208021500	2	1455095777
19	37808162	90	1454680558
11	37808162	60	1432114948
3	208021500	72	1440936484
9	208021500	20	1449600191
15	05970148	46	1441995762
7	688750102	82	1441390677
32	37808162	43	1432226875
19	02680616	75	1441884281
19	208021500	26	1448349379
22	605120018	31	1432234627
15	605120018	29	1445221450
16	05970148	79	1434366808
29	208021500	41	1450785754
1	05970148	25	1450851068
34	00252732	18	1453267187
30	02680616	2	1435544955
34	05970148	91	1445971519
9	02680616	96	1430908562
2	06412460	29	1438959303
40	605120018	100	1453141155
27	49825131	63	1432736876
2	605120018	36	1432075475
23	605120018	13	1452034382
33	16590925	89	1440189903
14	208021500	71	1426428867
40	49825131	77	1431457141
8	61787188	89	1449246892
29	654350151	67	1441733180
14	37808162	90	1443438550
4	06412460	5	1445681582
38	605120018	6	1450274509
2	49825131	87	1435006843
9	605120018	19	1445832420
21	208021500	85	1427511762
13	00252732	36	1435511861
10	688750102	79	1449338304
20	00252732	32	1434489949
12	16590925	69	1427661960
36	16590925	65	1455109317
39	49825131	81	1428855568
6	02680616	56	1447608343
21	00252732	83	1435113524
1	61787188	61	1453416033
40	16590925	73	1429760236
4	654350151	14	1426263806
38	02680616	43	1439356968
31	654350151	98	1445197871
6	00252732	89	1433231764
8	49825131	70	1452638123
29	605120018	5	1432575743
12	61787188	80	1435252871
29	551544727	79	1427253285
40	05970148	98	1433414851
9	688750102	28	1427937807
3	02680616	19	1455603829
34	16590925	10	1435469453
15	06412460	40	1444500212
23	49825131	36	1445992240
21	05970148	81	1452128460
10	654350151	63	1449482856
30	02680616	8	1431757750
37	37808162	93	1456891001
38	00252732	15	1448767339
12	37808162	50	1426621000
35	37808162	60	1435514593
36	208021500	11	1442808616
29	605120018	11	1426783587
8	05970148	64	1445316629
20	654350151	80	1455125032
20	05970148	14	1428882024
33	654350151	62	1441379922
18	02680616	58	1438022480
29	05970148	80	1453874749
40	551544727	43	1446987009
15	00252732	49	1449301972
6	16590925	6	1445115106
28	654350151	13	1430689748
34	208021500	66	1452795649
10	37808162	20	1426303038
10	61787188	68	1440348493
23	551544727	83	1426843752
7	05970148	48	1438548557
29	551544727	69	1434949921
33	16590925	33	1453215117
28	00252732	22	1451916012
14	605120018	86	1427104394
29	16590925	27	1443460342
24	05970148	95	1434219781
31	00252732	24	1447484746
21	00252732	66	1429316957
23	605120018	46	1451570266
13	61787188	52	1444462280
16	37808162	16	1449305439
18	551544727	98	1456967402
10	688750102	90	1437471694
17	688750102	3	1438733111
7	00252732	28	1439380777
27	551544727	55	1442662612
29	654350151	33	1451396057
20	654350151	38	1426079830
23	605120018	67	1451542869
20	61787188	76	1441500253
14	688750102	29	1456879596
19	49825131	45	1449442521
5	06412460	69	1433244756
11	654350151	9	1454869655
38	00252732	10	1448672818
1	02680616	31	1449118091
15	654350151	27	1433093883
36	208021500	72	1433955700
9	05970148	6	1447043776
6	551544727	45	1453321852
16	605120018	80	1444705064
28	06412460	23	1435616640
1	61787188	86	1451166306
38	208021500	88	1429856907
28	49825131	83	1448278371
20	02680616	33	1430139937
3	49825131	48	1450794330
22	49825131	7	1456762304
18	00252732	47	1441266826
3	49825131	59	1428271952
14	49825131	40	1445394345
3	208021500	75	1429328622
31	688750102	30	1432416273
14	61787188	27	1446491461
4	16590925	38	1437434637
25	16590925	31	1441903742
37	208021500	91	1449868983
21	49825131	35	1442195484
1	00252732	4	1434441641
34	37808162	59	1457134873
8	61787188	30	1440687792
40	208021500	82	1446563718
6	37808162	95	1440615473
12	37808162	7	1456074511
15	16590925	6	1435795222
22	688750102	81	1443949097
7	02680616	78	1430929257
27	37808162	42	1426763556
31	551544727	12	1456616971
1	688750102	65	1443774596
32	654350151	28	1435317855
12	05970148	26	1441987913
26	16590925	37	1434525087
14	02680616	21	1450001449
12	16590925	91	1454078974
29	654350151	7	1426275776
40	16590925	7	1445508232
34	37808162	26	1451946457
35	06412460	58	1452828529
3	688750102	52	1438977692
18	05970148	5	1453275650
21	37808162	79	1456145486
33	654350151	90	1446476678
16	37808162	53	1454671411
29	49825131	1	1443300913
35	208021500	19	1444975755
15	00252732	81	1441544844
6	02680616	88	1455925015
33	551544727	41	1445821548
16	551544727	62	1451281922
11	605120018	11	1435748320
14	00252732	88	1440076805
33	02680616	89	1429952434
21	654350151	52	1426110456
16	00252732	56	1443456807
14	688750102	3	1445668406
15	37808162	9	1452175720
33	688750102	68	1442460133
8	654350151	7	1438828569
33	208021500	82	1444262421
17	02680616	95	1453948081
39	551544727	37	1454526743
6	654350151	97	1440737587
17	654350151	36	1456139162
38	551544727	9	1425993910
40	605120018	2	1447553716
1	654350151	88	1433028693
36	551544727	98	1452995278
5	49825131	69	1438350061
24	688750102	100	1445870069
22	49825131	4	1435659878
9	605120018	65	1454145985
12	05970148	66	1447054207
4	16590925	94	1440650030
38	654350151	11	1427059142
15	49825131	76	1428337672
12	49825131	34	1427794396
5	61787188	90	1441805703
12	16590925	17	1436090567
14	551544727	31	1447682329
21	00252732	46	1449309888
30	49825131	14	1446613294
21	551544727	46	1446346855
17	06412460	19	1451726005
13	49825131	65	1427446676
28	654350151	82	1433918099
25	06412460	40	1430969610
27	49825131	71	1429864746
39	02680616	50	1456442701
26	16590925	29	1432358194
28	208021500	36	1451769324
40	208021500	44	1428466957
10	37808162	85	1454390767
39	61787188	28	1440185586
12	654350151	22	1432734322
12	06412460	22	1437563390
3	00252732	20	1444308549
9	05970148	66	1431266687
36	208021500	59	1446737706
25	654350151	25	1441399085
32	605120018	50	1428047531
24	61787188	88	1439115389
32	05970148	71	1439085868
18	16590925	56	1435668114
28	00252732	93	1452897296
29	06412460	6	1453976492
1	208021500	59	1450647434
7	208021500	31	1443344565
20	16590925	39	1450297541
30	00252732	81	1438694758
9	61787188	30	1426429550
19	06412460	62	1440705366
16	05970148	92	1439142678
18	551544727	50	1429764378
36	605120018	85	1450717438
18	49825131	91	1454770540
7	49825131	93	1448434874
24	654350151	71	1433174015
31	551544727	67	1457270677
10	05970148	4	1441095672
24	00252732	6	1446736773
9	02680616	51	1437212148
19	02680616	38	1457138355
19	208021500	30	1448780434
29	208021500	82	1436533496
15	05970148	36	1436758149
14	02680616	81	1428540965
28	16590925	1	1429269685
35	605120018	93	1443683942
3	688750102	38	1435752143
24	605120018	18	1448067102
30	208021500	33	1443326705
40	551544727	42	1429888344
33	208021500	35	1436605921
7	61787188	4	1443796113
5	49825131	22	1453435413
5	05970148	3	1430217398
24	06412460	55	1450666751
29	37808162	9	1430561844
11	02680616	12	1453910520
11	688750102	64	1444871558
39	02680616	13	1449522602
6	05970148	82	1428420317
10	605120018	58	1426969880
23	605120018	13	1454609733
37	61787188	82	1452502258
8	37808162	16	1444983270
37	00252732	77	1451196135
11	37808162	51	1445933971
30	05970148	63	1450909537
17	208021500	93	1444485114
12	654350151	63	1433199118
25	654350151	58	1429836160
1	02680616	67	1432177477
38	06412460	94	1429018937
1	551544727	84	1443471478
12	61787188	76	1454797539
32	06412460	39	1449794624
23	37808162	64	1455058526
18	06412460	78	1447406098
27	551544727	67	1443409888
19	06412460	17	1432691029
37	61787188	17	1443067631
8	688750102	81	1452568075
18	61787188	37	1429890390
29	00252732	2	1443686719
36	49825131	44	1453568525
13	37808162	69	1453976680
5	551544727	69	1456569577
18	61787188	15	1427680133
13	605120018	53	1437422383
6	49825131	41	1451579606
20	37808162	4	1431943423
25	16590925	57	1444445686
32	208021500	55	1426492933
33	61787188	31	1443699167
12	05970148	55	1440662998
17	05970148	27	1449035145
32	00252732	11	1436880526
10	06412460	20	1439236480
24	49825131	32	1451705814
13	16590925	15	1436622033
36	654350151	81	1440556710
23	02680616	73	1442380359
19	654350151	46	1456381364
39	16590925	4	1455179052
24	37808162	12	1452795960
11	16590925	72	1433115889
27	00252732	10	1450222005
27	16590925	27	1457400271
2	654350151	82	1442827128
17	61787188	95	1454917442
25	06412460	22	1434213971
11	688750102	38	1433062018
6	00252732	46	1447111338
13	605120018	60	1435877769
1	02680616	89	1456113694
33	688750102	100	1437133901
33	551544727	30	1427234559
20	16590925	66	1436010140
24	688750102	39	1452639830
18	06412460	7	1452959636
15	61787188	94	1446600903
13	05970148	48	1429506551
37	37808162	11	1427311888
3	688750102	65	1451410090
3	61787188	52	1447358520
5	06412460	57	1430581360
28	605120018	45	1434610105
39	208021500	86	1441113448
4	688750102	82	1433673770
2	16590925	3	1439159657
25	00252732	20	1451211148
2	05970148	70	1432393939
33	37808162	85	1440224564
9	654350151	11	1448692274
24	05970148	71	1453792831
4	605120018	90	1444646334
11	06412460	27	1433809903
4	05970148	27	1432167163
7	688750102	80	1444957855
37	688750102	77	1435477009
28	16590925	55	1453448765
12	00252732	95	1441620368
19	37808162	36	1440848483
8	06412460	56	1445424304
2	688750102	67	1450686318
11	208021500	54	1428213036
28	688750102	27	1454633896
23	06412460	39	1445884906
10	49825131	30	1441466980
13	208021500	37	1445035584
19	06412460	91	1443954723
9	605120018	43	1455024100
14	654350151	13	1452213959
8	02680616	14	1449313710
40	37808162	78	1427644402
15	688750102	5	1433140872
38	16590925	43	1453805673
16	61787188	62	1455870217
33	02680616	64	1445095348
7	05970148	97	1427333386
37	551544727	34	1439141819
7	06412460	6	1447309279
26	49825131	48	1451832741
37	06412460	17	1430646212
5	16590925	55	1441348656
22	654350151	2	1455411741
3	06412460	41	1454559730
7	16590925	35	1449299442
14	208021500	58	1426784424
39	208021500	26	1437593303
36	05970148	22	1434588346
2	16590925	33	1445192002
4	654350151	93	1445246812
12	02680616	81	1443698888
36	208021500	46	1427654506
29	688750102	55	1451142320
13	688750102	13	1435849622
36	05970148	18	1436463954
